fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
2015-01-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2","0,0","-0,5",07:40,"15,0",16:30,33.0,"1,1","4,7",15:00,"967,0",09,"964,6",14
2015-01-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,9","0,0","-1,8",08:10,"17,6",15:00,29.0,"1,1","5,0",21:40,"966,9",10,"963,1",24
2015-01-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,0","0,6",06:00,"16,9",14:20,32.0,"0,6","3,9",15:00,"963,2",10,"960,0",14
2015-01-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2","0,1","1,3",05:10,"13,1",15:00,32.0,"0,8","3,6",15:40,"963,8",10,"959,5",24
2015-01-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,1","6,0","-0,4",07:30,"12,6",13:30,19.0,"3,6","10,3",20:50,"959,5",00,"948,4",24
2015-01-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,2","0,0","0,9",22:20,"9,6",00:50,28.0,"5,8","12,2",12:50,"958,7",24,"947,8",01
2015-01-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,6","8,4","-1,7",06:30,"8,9",15:40,99.0,"1,1","5,0",Varias,"961,7",10,"955,7",24
2015-01-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,6","7,5","1,5",07:00,"7,6",14:40,13.0,"3,3","10,6",09:10,"955,7",00,"941,6",24
2015-01-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,7","0,0","-0,1",22:40,"9,5",14:00,88.0,"4,4","12,8",11:10,"950,4",Varias,"940,6",02
2015-01-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"2,1","2,7","-1,4",03:20,"5,6",11:00,88.0,"1,9","7,5",11:20,"949,9",00,"944,3",Varias
2015-01-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,1","0,1","1,0",08:50,"7,2",13:00,88.0,"5,0","11,4",19:20,"950,4",10,"947,3",16
2015-01-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,2","0,0","1,5",23:00,"8,9",14:50,88.0,"6,7","12,5",Varias,"956,9",23,"948,3",02
2015-01-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,0","0,0","-0,7",07:40,"10,7",15:00,88.0,"1,7","5,8",15:20,"960,6",23,"956,7",01
2015-01-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,6","0,0","-3,8",06:50,"11,0",15:50,88.0,"2,2","6,4",13:30,"962,7",Varias,"959,9",02
2015-01-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,5","0,0","-2,2",07:20,"15,2",15:10,88.0,"2,2","6,4",14:50,"962,7",Varias,"960,0",15
2015-01-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","-1,3",07:30,"15,5",15:30,34.0,"0,8","4,4",15:10,"963,5",23,"961,1",02
2015-01-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,5","0,0","-0,1",05:30,"15,1",14:00,8.0,"1,4","4,4",12:30,"964,5",11,"961,1",Varias
2015-01-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,8","0,0","0,1",05:30,"15,5",15:30,33.0,"1,9","9,2",16:30,"961,1",00,"957,6",15
2015-01-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,9","0,4","1,1",01:20,"12,7",15:10,26.0,"5,3","11,9",23:00,"958,2",00,"950,0",23
2015-01-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8",,"9,6",02:30,"13,9",14:50,26.0,"8,6","17,2",23:50,"950,2",00,"940,0",24
2015-02-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,,"2,5",,,,,,,,,,,,
2015-02-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,3","1,9","4,8",23:00,"9,8",13:00,28.0,"6,4","14,7",21:30,"945,7",09,"938,8",24
2015-02-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"2,8","0,0","-1,6",23:50,"7,2",14:30,28.0,"6,4","13,1",00:50,"949,2",24,"938,4",01
2015-02-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"2,5","0,0","-2,7",06:20,"7,7",15:30,88.0,"3,6","9,4",12:30,"953,2",11,"948,6",01
2015-02-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"2,5","0,0","-3,3",07:40,"8,3",15:20,30.0,"3,3","8,3",10:50,"950,9",00,"947,3",17
2015-02-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,0","0,0","0,1",00:10,"7,8",14:20,9.0,"1,9","6,1",14:10,"955,6",24,"948,6",02
2015-02-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,4","0,0","-2,7",06:00,"9,6",15:40,10.0,"1,9","6,1",14:10,"957,2",11,"954,5",24
2015-02-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,6","0,0","-4,6",07:10,"13,7",16:30,6.0,"1,9","7,8",15:20,"955,9",Varias,"953,3",04
2015-02-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,8","0,0","-2,3",07:20,"11,9",15:20,99.0,"1,1","5,3",15:50,"957,0",10,"954,0",16
2015-02-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,9","0,0","1,5",00:10,"14,3",16:00,10.0,"1,4","5,0",13:10,"955,1",10,"952,1",17
2015-02-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","0,0","3,9",02:30,"15,4",15:00,34.0,"1,7","4,4",13:50,"957,2",22,"952,0",04
2015-02-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","0,0","2,7",05:00,"14,6",14:40,28.0,"2,2","8,9",15:50,"959,2",11,"956,9",01
2015-02-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,0","2,1","7,6",03:30,"12,5",14:50,26.0,"5,3","10,8",18:30,"958,5",00,"951,7",24
2015-02-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,1","0,1","5,7",23:40,"12,5",13:30,26.0,"6,1","13,1",02:20,"955,6",24,"950,0",05
2015-02-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2",,"4,5",01:00,"10,0",15:00,25.0,"3,1","6,7",03:30,"957,8",11,"954,9",24
2015-02-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,,,,,,,,"3,6",,,,,,
2015-02-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,1","0,0","2,8",23:59,"13,4",16:00,4.0,"4,2","10,3",13:10,"963,1",23,"960,3",15
2015-02-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,7","0,0","0,1",07:00,"13,3",14:50,4.0,"2,2","6,9",15:00,"963,7",09,"960,0",16
2015-02-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,5","1,1","-1,3",04:30,"14,3",15:00,32.0,"1,9","4,4",15:30,"960,3",00,"951,3",24
2015-02-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,8","3,6",23:40,"14,0",16:30,32.0,"3,3","9,4",16:00,"951,4",01,"945,4",15
2015-02-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","0,8",07:00,"13,4",16:30,30.0,"2,8","8,3",14:40,"955,2",24,"948,9",00
2015-02-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","0,0","5,1",01:40,"12,0",13:40,28.0,"5,8","12,8",20:50,"959,0",24,"954,6",Varias
2015-02-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,4","0,1","1,6",07:00,"11,3",15:30,30.0,"8,3","15,8",16:40,"965,5",24,"958,9",02
2015-02-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6","0,0","1,4",02:20,"13,7",15:40,29.0,"4,7","10,6",16:00,"966,5",10,"962,4",16
2015-02-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2","0,0","2,7",06:30,"15,7",15:40,30.0,"4,2","9,2",17:00,"963,6",00,"958,5",Varias
2015-02-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,2","0,0","4,6",05:20,"15,7",15:30,30.0,"4,7","13,3",12:40,"959,6",11,"957,6",05
2015-02-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0","0,0","3,2",07:10,"14,8",16:30,31.0,"2,2","7,2",13:10,"961,2",22,"958,2",05
2015-03-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,0","0,0","7,2",02:50,"16,8",16:30,29.0,"1,7","7,5",04:20,"962,9",11,"959,9",03
2015-03-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,1","0,1","6,8",22:00,"13,4",14:50,30.0,"1,7","5,8",16:30,"963,1",11,"960,7",18
2015-03-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,5","0,1","4,5",06:20,"20,5",16:00,32.0,"1,4","5,0",14:30,"961,7",Varias,"959,0",Varias
2015-03-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,2","0,0","5,2",06:00,"19,2",15:40,4.0,"2,2","11,1",23:59,"966,1",24,"960,9",04
2015-03-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2","0,0","1,5",05:40,"13,0",15:50,8.0,"6,4","13,6",09:30,"966,2",01,"962,0",16
2015-03-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,0","-1,8",07:00,"19,5",15:30,9.0,"1,1","5,8",12:50,"964,6",10,"962,1",17
2015-03-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,5","0,0","1,0",06:40,"22,0",15:50,8.0,"0,8","5,0",13:30,"964,1",00,"960,0",Varias
2015-03-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","2,3",07:00,"23,3",15:50,3.0,"1,9","5,8",12:20,"960,1",00,"956,6",16
2015-03-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,6","0,0","4,6",06:50,"22,7",16:40,1.0,"1,1","5,8",15:00,"960,1",23,"957,9",01
2015-03-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,0","0,0","3,9",06:50,"24,2",15:30,99.0,"1,7","4,7",Varias,"961,6",10,"959,5",05
2015-03-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,0","0,0","4,6",05:00,"23,3",15:20,32.0,"1,1","5,0",14:40,"962,3",11,"959,1",19
2015-03-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,5","0,0","4,8",06:00,"22,2",14:30,25.0,"1,4","8,1",16:00,"959,6",00,"955,6",Varias
2015-03-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","3,5",07:00,"19,2",16:40,32.0,"1,1","5,3",11:00,"957,0",10,"955,2",Varias
2015-03-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,1","0,0","2,4",23:50,"15,8",15:10,8.0,"2,8","10,3",10:00,"956,8",01,"954,3",16
2015-03-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,2","0,0","0,6",01:50,"15,7",15:00,31.0,"2,2","7,8",14:00,"954,7",00,"950,3",Varias
2015-03-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,1","0,0","-1,1",05:30,"17,3",16:10,20.0,"1,7","6,9",15:30,"953,2",10,"950,7",Varias
2015-03-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","4,7","3,6",02:00,"15,7",14:00,21.0,"4,4","12,5",16:30,"951,8",01,"947,0",15
2015-03-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,7","1,5","4,5",22:30,"12,9",13:20,14.0,"1,4","6,4",14:20,"951,1",10,"949,0",18
2015-03-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","16,5","3,3",06:00,"14,4",12:50,4.0,"3,6","11,7",15:40,"949,1",00,"943,0",19
2015-03-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,4","10,8","6,7",23:50,"14,1",15:10,10.0,"4,4","12,2",05:40,"943,7",Varias,"940,6",15
2015-03-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","11,4","5,1",03:00,"16,2",14:20,99.0,"1,1","5,8",16:50,"943,8",21,"941,2",04
2015-03-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,9","5,9","7,8",23:30,"12,0",16:40,32.0,"1,1","4,7",14:00,"944,4",21,"942,0",16
2015-03-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","3,2","4,5",23:59,"14,3",14:20,26.0,"4,2","14,2",17:40,"944,1",09,"937,5",Varias
2015-03-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,5","1,3","-0,1",06:30,"9,1",11:00,27.0,"1,9","6,4",00:20,"943,2",24,"936,4",Varias
2015-03-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,1","2,1",23:50,"12,1",14:00,36.0,"6,1","13,1",Varias,"951,9",24,"943,1",01
2015-03-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","1,4",05:30,"14,5",17:00,28.0,"3,6","11,7",21:50,"959,7",24,"951,8",01
2015-03-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,3","0,0","6,1",05:40,"20,5",16:00,26.0,"1,7","7,5",02:10,"964,1",24,"959,2",00
2015-03-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,9","0,0","7,1",06:30,"24,7",15:00,34.0,"1,9","6,7",16:10,"964,1",Varias,"961,4",17
2015-03-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,3","0,0","7,9",06:30,"22,7",15:50,33.0,"2,2","7,8",16:00,"963,1",Varias,"960,5",15
2015-03-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,3","0,0","8,1",05:00,"24,5",15:30,33.0,"1,4","6,1",15:30,"964,5",11,"962,0",04
2015-03-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4","0,0","10,0",06:00,"26,9",15:40,32.0,"1,9","5,3",15:10,"963,3",Varias,"960,3",17
2015-04-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","0,0","8,1",05:10,"25,5",15:00,7.0,"1,7","6,7",11:20,"961,8",10,"958,6",17
2015-04-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","0,0","6,6",05:50,"25,7",16:10,1.0,"1,4","5,3",15:10,"960,0",10,"956,5",19
2015-04-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","0,0","7,6",06:00,"25,7",14:20,32.0,"0,8","3,9",23:00,"956,8",00,"950,3",24
2015-04-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4","0,0","9,8",05:10,"26,9",15:40,10.0,"1,1","4,7",13:20,"950,3",00,"945,5",19
2015-04-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,4","5,7","9,6",04:00,"25,1",15:40,20.0,"2,8","10,3",18:10,"947,6",20,"944,3",16
2015-04-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,2","4,0","10,0",23:59,"20,3",14:20,22.0,"1,1","6,1",02:30,"953,2",24,"946,5",Varias
2015-04-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,9","0,0","6,5",04:00,"19,3",15:10,9.0,"2,5","10,0",22:50,"957,3",24,"953,2",Varias
2015-04-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","4,6","5,8",05:50,"11,4",10:00,8.0,"1,1","6,9",03:50,"958,3",15,"956,0",18
2015-04-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","17,7","6,9",04:50,"15,8",14:30,21.0,"2,2","8,6",17:00,"958,3",22,"955,8",16
2015-04-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","0,0","7,8",03:00,"19,7",16:30,14.0,"1,7","6,4",11:50,"958,0",00,"955,5",16
2015-04-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,1","5,8","5,2",06:10,"19,0",11:40,99.0,"2,8","9,2",12:50,"959,3",21,"956,9",04
2015-04-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","0,0","6,5",05:30,"20,2",14:50,9.0,"1,1","8,6",16:50,"959,2",00,"954,9",17
2015-04-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,8","0,0","7,6",06:00,"24,1",16:10,7.0,"1,7","8,6",13:10,"957,9",10,"955,4",17
2015-04-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,2","0,2","9,0",05:10,"25,4",15:00,22.0,"2,2","7,5",18:40,"956,6",00,"950,1",18
2015-04-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,1","3,0","10,0",02:40,"20,2",14:50,24.0,"2,8","19,2",15:00,"953,4",00,"949,2",15
2015-04-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","0,0","9,4",05:40,"18,1",13:00,22.0,"2,2","6,7",09:50,"955,5",23,"951,0",04
2015-04-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,6","0,0","7,9",05:20,"21,4",14:30,31.0,"1,1","5,3",11:50,"955,8",10,"952,1",18
2015-04-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","0,0","7,7",06:00,"19,1",14:40,29.0,"3,1","9,2",14:40,"953,6",24,"950,6",16
2015-04-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,4","0,0","5,3",03:50,"19,5",15:10,24.0,"1,9","7,5",14:30,"954,4",23,"951,6",16
2015-04-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,3","0,0","5,1",Varias,"23,5",15:40,20.0,"1,7","9,2",23:59,"955,7",10,"952,1",Varias
2015-04-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","0,0","8,0",05:50,"24,4",15:20,20.0,"2,2","9,7",00:10,"954,4",09,"951,4",18
2015-04-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,4","0,0","10,4",02:50,"22,3",14:10,25.0,"1,9","9,7",15:40,"956,9",Varias,"953,8",00
2015-04-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,0","0,0","8,0",05:40,"25,9",15:10,26.0,"1,1","7,2",17:30,"956,5",00,"952,1",18
2015-04-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,4","0,0","10,4",04:40,"22,5",10:30,21.0,"2,8","10,6",12:50,"953,3",23,"950,7",16
2015-04-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,0","0,3","10,3",02:30,"19,6",15:00,23.0,"2,5","9,7",13:10,"953,7",10,"949,6",24
2015-04-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","14,5","9,4",23:10,"18,1",10:40,27.0,"3,6","18,6",16:00,"949,6",00,"944,2",16
2015-04-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,8","0,0","9,1",23:10,"18,5",15:50,25.0,"4,4","8,9",11:00,"954,7",23,"949,4",00
2015-04-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,0","0,0","7,4",06:00,"22,6",15:10,28.0,"0,8","6,4",15:10,"956,1",10,"953,1",18
2015-04-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,2","0,0","8,0",05:40,"20,5",15:20,31.0,"3,3","8,6",15:00,"957,5",Varias,"954,4",01
2015-04-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","0,0","9,4",06:10,"23,8",15:40,31.0,"1,9","8,3",15:40,"958,0",Varias,"955,4",18
2015-05-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,2","0,0","9,8",06:00,"26,7",15:40,29.0,"2,5","7,8",12:30,"956,5",00,"953,1",16
2015-05-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,1","0,0","12,1",05:20,"30,1",16:50,25.0,"2,8","8,9",13:10,"954,0",00,"948,5",18
2015-05-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,0","0,0","11,2",05:40,"28,9",12:20,24.0,"2,2","7,8",12:20,"950,6",11,"946,4",24
2015-05-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,8","0,0","14,0",23:59,"23,6",12:00,19.0,"4,2","12,2",14:30,"949,8",24,"943,9",04
2015-05-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,5","0,0","9,1",23:59,"21,9",15:10,25.0,"3,6","9,4",14:20,"953,9",23,"949,3",02
2015-05-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","0,0","6,2",05:00,"24,5",17:00,6.0,"1,7","5,0",15:30,"955,7",10,"953,1",19
2015-05-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4","0,0","7,5",05:20,"29,2",14:20,21.0,"3,3","10,3",16:30,"954,2",24,"950,3",16
2015-05-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","0,0","10,5",05:00,"24,7",16:20,25.0,"2,8","8,3",15:40,"960,1",Varias,"954,2",00
2015-05-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,4","0,0","9,4",05:30,"29,3",Varias,32.0,"1,1","6,1",15:50,"960,7",08,"956,9",18
2015-05-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,2","0,0","13,2",05:00,"33,2",14:30,22.0,"2,5","8,1",15:40,"957,9",08,"954,6",16
2015-05-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,9","0,0","12,1",05:30,"33,7",14:50,16.0,"1,9","9,2",11:30,"957,0",10,"954,7",18
2015-05-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,7","0,0","13,3",03:20,"36,1",15:30,17.0,"1,9","6,4",15:50,"959,2",Varias,"956,2",02
2015-05-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,3","0,0","16,5",03:20,"38,1",13:40,18.0,"2,8","9,2",13:10,"959,5",08,"956,6",17
2015-05-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,8","0,0","15,9",Varias,"33,6",13:20,26.0,"4,7","12,2",17:00,"956,9",00,"952,4",Varias
2015-05-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,8","0,0","10,0",05:30,"27,6",15:20,3.0,"3,3","11,7",12:30,"959,3",24,"953,5",02
2015-05-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","11,5",05:30,"28,9",16:00,1.0,"3,3","11,4",12:50,"960,5",10,"957,2",17
2015-05-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,0","0,0","10,1",05:00,"31,9",16:10,7.0,"1,1","10,0",10:10,"957,7",00,"951,6",19
2015-05-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,0","0,0","11,5",05:00,"32,4",14:50,21.0,"2,8","8,1",15:40,"951,9",00,"946,6",17
2015-05-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,3","0,0","15,3",05:50,"27,3",15:00,29.0,"5,6","10,8",18:50,"951,1",24,"945,5",04
2015-05-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,3","0,0","11,8",05:30,"24,8",15:50,4.0,"3,3","10,8",07:40,"955,8",24,"951,1",00
2015-05-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,9","0,0","10,5",04:40,"25,3",17:30,4.0,"2,8","8,6",08:50,"959,2",10,"955,8",00
2015-05-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","0,0","8,2",05:10,"25,5",14:40,35.0,"2,5","7,2",12:30,"957,5",01,"952,5",18
2015-05-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,3","0,0","7,9",04:50,"26,7",16:40,34.0,"1,7","7,2",16:00,"953,3",00,"949,1",18
2015-05-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","3,8","9,7",05:00,"24,0",12:10,14.0,"0,8","11,4",15:00,"951,9",Varias,"949,4",14
2015-05-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,0","0,0","12,7",02:00,"25,4",16:20,10.0,"2,8","10,0",12:50,"953,7",10,"951,6",00
2015-05-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,4","0,0","10,5",05:20,"30,2",15:50,20.0,"1,9","7,5",12:00,"954,0",10,"951,1",18
2015-05-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,0","0,0","12,0",04:20,"32,1",16:30,4.0,"1,4","6,7",11:20,"953,5",08,"950,5",18
2015-05-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,9","0,0","12,7",05:20,"33,1",16:30,20.0,"1,7","8,6",23:30,"953,0",Varias,"949,0",18
2015-05-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,5","0,2","14,2",05:00,"30,8",15:50,22.0,"3,9","11,7",13:50,"952,8",24,"948,9",Varias
2015-05-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,2","0,0","13,7",05:00,"30,8",15:10,22.0,"4,2","10,8",16:40,"954,0",08,"951,4",04
2015-05-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,1","0,0","14,3",05:20,"31,9",16:00,21.0,"3,6","9,7",11:30,"953,6",08,"951,1",17
2015-06-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,9","0,0","13,2",05:30,"32,6",15:40,24.0,"3,1","9,2",16:50,"954,4",24,"951,6",16
2015-06-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,4","0,0","15,8",05:20,"33,1",13:50,35.0,"1,1","7,2",12:40,"955,4",08,"953,0",19
2015-06-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,4","0,0","16,4",05:00,"34,3",15:00,13.0,"3,1","8,9",13:00,"956,3",08,"952,5",19
2015-06-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,2","0,0","14,4",04:50,"33,9",17:20,99.0,"3,1","8,1",Varias,"956,6",08,"951,9",18
2015-06-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,1","0,0","13,9",05:20,"34,3",15:10,2.0,"1,7","12,2",14:10,"954,9",07,"951,5",18
2015-06-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,2","4,0","16,9",03:20,"35,4",15:10,16.0,"2,2","12,8",17:20,"955,4",Varias,"952,6",16
2015-06-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,7","0,0","17,5",03:10,"33,9",16:20,7.0,"2,2","8,1",15:50,"956,7",08,"952,1",17
2015-06-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,8","0,0","15,5",05:50,"34,0",15:20,5.0,"2,5","11,9",12:50,"954,4",08,"949,5",17
2015-06-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,7","0,0","19,8",05:30,"33,6",14:30,29.0,"3,3","10,6",16:00,"951,8",Varias,"947,8",17
2015-06-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,,"0,1",,,,,21.0,"3,9","11,1",14:40,"950,4",01,"947,0",17
